"lon","lat","course","timestamp","speed","seg_id"
2.2661216667,51.0814216667,11.5,"2018-03-29T08:22:36.000Z",5.5,"227319270-2018-03-21T13:56:03.000000Z"
2.2734033333,51.0867816667,89.9000015259,"2018-03-29T08:37:25.000Z",5.9000000954,"227319270-2018-03-21T13:56:03.000000Z"
2.276885,51.0808533333,23.6,"2018-03-29T08:43:35.000Z",5.6,"227319270-2018-03-21T13:56:03.000000Z"
2.3110783333,51.08156,113.9000015259,"2018-03-29T08:57:06.000Z",10,"227319270-2018-03-21T13:56:03.000000Z"
2.36406,51.051865,148.3000030518,"2018-03-29T09:16:24.000Z",8.1999998093,"227319270-2018-03-21T13:56:03.000000Z"
2.372845,51.047595,107.8000030518,"2018-03-29T09:58:59.000Z",0.1000000015,"227319270-2018-03-21T13:56:03.000000Z"
2.3728016667,51.04762,293.200012207,"2018-03-30T01:44:00.000Z",0,"227319270-2018-03-21T13:56:03.000000Z"
2.37281,51.0476383333,283.3999938965,"2018-03-30T02:25:16.000Z",0,"227319270-2018-03-21T13:56:03.000000Z"
2.36392,51.0519033333,328.1,"2018-03-30T02:30:43.000Z",5.8,"227319270-2018-03-21T13:56:03.000000Z"
2.3522233333,51.0600566667,316.8,"2018-03-30T02:35:41.000Z",9.3,"227319270-2018-03-21T13:56:03.000000Z"
2.3308316667,51.0663733333,272.799987793,"2018-03-30T02:41:42.000Z",9,"227319270-2018-03-21T13:56:03.000000Z"
2.3013566667,51.0670683333,300.8,"2018-03-30T02:49:10.000Z",9.1,"227319270-2018-03-21T13:56:03.000000Z"
2.2934316667,51.0710133333,307,"2018-03-30T02:51:42.000Z",9,"227319270-2018-03-21T13:56:03.000000Z"
2.2749866667,51.080825,308.3,"2018-03-30T02:57:41.000Z",9.2,"227319270-2018-03-21T13:56:03.000000Z"
2.2671,51.084575,312.6000061035,"2018-03-30T03:00:16.000Z",6.9000000954,"227319270-2018-03-21T13:56:03.000000Z"
2.2694866667,51.07918,190.9,"2018-03-30T03:13:39.000Z",2.2,"227319270-2018-03-21T13:56:03.000000Z"
2.2695633333,51.0815566667,22.8,"2018-03-30T03:22:11.000Z",8.2,"227319270-2018-03-21T13:56:03.000000Z"
2.2742166667,51.082565,192.4,"2018-03-30T03:33:12.000Z",2.4,"227319270-2018-03-21T13:56:03.000000Z"
2.2680716667,51.0791616667,319.9,"2018-03-30T03:44:08.000Z",7.1,"227319270-2018-03-21T13:56:03.000000Z"
2.27696,51.0799133333,68.5,"2018-03-30T04:12:52.000Z",2.7999999523,"227319270-2018-03-21T13:56:03.000000Z"
2.280845,51.0868633333,345.799987793,"2018-03-30T04:29:49.000Z",1.1000000238,"227319270-2018-03-21T13:56:03.000000Z"
2.2752016667,51.0787516667,202.7,"2018-03-30T04:40:05.000Z",4,"227319270-2018-03-21T13:56:03.000000Z"
2.2864983333,51.0872883333,33.7,"2018-03-30T04:46:36.000Z",6.6,"227319270-2018-03-21T13:56:03.000000Z"
2.3095216667,51.079975,71.4000015259,"2018-03-30T05:04:12.000Z",7.5999999046,"227319270-2018-03-21T13:56:03.000000Z"
2.316215,51.0878016667,264.6000061035,"2018-03-30T05:21:36.000Z",2.0999999046,"227319270-2018-03-21T13:56:03.000000Z"
2.3083566667,51.0837116667,0,"2018-03-30T05:36:02.000Z",2.7,"227319270-2018-03-21T13:56:03.000000Z"
